# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YGL138C	YGL138C	YGL138C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YGL140C	YGL140C	YGL140C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YGP1	YNL160W	YNL160W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YGR015C	YGR015C	YGR015C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YGR016W	YGR016W	YGR016W_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YGR017W	YGR017W	YGR017W_mRNA	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0
YGR018C	YGR018C	YGR018C_mRNA	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	12
YGR021W	YGR021W	YGR021W_mRNA	protein_coding	0	2	0	16	12	0	0	0	0	0	0	0	2	4
YGR022C	YGR022C	YGR022C_mRNA	protein_coding	0	2	1	15	9	0	0	1	0	0	0	0	2	6
YGR025W	YGR025W	YGR025W_mRNA	protein_coding	0	0	0	16	2	0	0	0	0	0	0	0	0	14
YGR026W	YGR026W	YGR026W_mRNA	protein_coding	0	0	0	16	2	0	0	0	0	0	0	0	0	14
YGR027W-A	YGR027W-A	YGR027W-A		0	0	0	6	1	0	0	0	0	0	0	0	0	5
YGR027W-B	YGR027W-B	YGR027W-B		0	0	0	9	4	0	0	0	0	0	0	0	0	5
YGR035C	YGR035C	YGR035C_mRNA	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	3
YGR035W-A	YGR035W-A	YGR035W-A_mRNA	protein_coding	0	0	0	9	3	0	0	0	0	0	0	0	0	6
YGR038C-A	YGR038C-A	YGR038C-A		0	0	0	5	3	0	0	0	0	0	0	0	0	2
YGR038C-B	YGR038C-B	YGR038C-B		0	0	0	5	3	0	0	0	0	0	0	0	0	2
YGR039W	YGR039W	YGR039W_mRNA	protein_coding	0	0	0	25	24	0	0	0	0	0	0	0	0	1
YGR045C	YGR045C	YGR045C_mRNA	protein_coding	0	0	3	32	19	0	0	3	0	0	0	0	0	13
YGR050C	YGR050C	YGR050C_mRNA	protein_coding	1	0	2	25	13	0	0	2	0	0	1	0	0	12
YGR051C	YGR051C	YGR051C_mRNA	protein_coding	0	0	0	28	16	0	0	0	0	0	0	0	0	12
YGR053C	YGR053C	YGR053C_mRNA	protein_coding	0	1	1	24	19	0	0	1	0	0	0	0	1	5
YGR054W	YGR054W	YGR054W_mRNA	protein_coding	0	1	0	29	13	0	0	0	0	0	0	0	1	16
YHC1	YLR298C	YLR298C_mRNA	protein_coding	0	1	0	26	12	0	0	0	0	0	0	0	1	14
YHM2	YMR241W	YMR241W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YHR095W	YHR095W	YHR095W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YHR097C	YHR097C	YHR097C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIG1	YPL201C	YPL201C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL012W	YIL012W	YIL012W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL014C-A	YIL014C-A	YIL014C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL020C-A	YIL020C-A	YIL020C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL027C	YIL027C	YIL027C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL028W	YIL028W	YIL028W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL029C	YIL029C	YIL029C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL029W-A	YIL029W-A	YIL029W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL030W-A	YIL030W-A	YIL030W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL046W-A	YIL046W-A	YIL046W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL047C-A	YIL047C-A	YIL047C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL100C-A	YIL100C-A	YIL100C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIL100W	YIL100W	YIL100W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YIL102C	YIL102C	YIL102C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YIP3	YNL044W	YNL044W_mRNA	protein_coding	0	0	1	9	8	0	0	1	0	0	0	0	0	1
YIR042C	YIR042C	YIR042C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YJL007C	YJL007C	YJL007C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL009W	YJL009W	YJL009W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL127C-B	YJL127C-B	YJL127C-B_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL127W-A	YJL127W-A	YJL127W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL144W	YJL144W	YJL144W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YJL150W	YJL150W	YJL150W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YJL152W	YJL152W	YJL152W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL169W	YJL169W	YJL169W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YJL175W	YJL175W	YJL175W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJR029W	YJR029W	YJR029W		0	0	0	9	9	0	0	0	0	0	0	0	0	0
YJR037W	YJR037W	YJR037W_mRNA	protein_coding	0	0	1	34	16	0	0	1	0	0	0	0	0	18
YJR038C	YJR038C	YJR038C_mRNA	protein_coding	0	1	1	31	15	0	0	1	0	0	0	0	1	16
YJR039W	YJR039W	YJR039W_mRNA	protein_coding	0	5	6	33	17	0	0	6	0	0	0	0	5	16
YJR056C	YJR056C	YJR056C_mRNA	protein_coding	0	3	0	35	17	0	0	0	0	0	0	0	3	18
YJR061W	YJR061W	YJR061W_mRNA	protein_coding	0	2	1	20	12	0	0	1	0	0	0	0	2	8
YJR071W	YJR071W	YJR071W_mRNA	protein_coding	1	2	2	16	8	1	0	2	0	0	0	0	2	8
YKL102C	YKL102C	YKL102C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YKL103C	YKL103C	YKL103C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YKL131W	YKL131W	YKL131W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKL133C	YKL133C	YKL133C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YKL136W	YKL136W	YKL136W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YKL202W	YKL202W	YKL202W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YKR005C	YKR005C	YKR005C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YKR104W	YKR104W	YKR104W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YKT6	YKL196C	YKL196C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YKU80	YMR106C	YMR106C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLH47	YPR125W	YPR125W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR076C	YLR076C	YLR076C_mRNA	protein_coding	0	0	0	27	10	0	0	0	0	0	0	0	0	17
YLR101C	YLR101C	YLR101C_mRNA	protein_coding	1	0	1	6	6	1	0	1	0	0	0	0	0	0
YLR108C	YLR108C	YLR108C_mRNA	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	8
YLR111W	YLR111W	YLR111W_mRNA	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0
YLR112W	YLR112W	YLR112W_mRNA	protein_coding	0	0	0	19	19	0	0	0	0	0	0	0	0	0
YLR118C	YLR118C	YLR118C_mRNA	protein_coding	0	0	0	17	14	0	0	0	0	0	0	0	0	3
YLR120W-A	YLR120W-A	YLR120W-A_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
YLR122C	YLR122C	YLR122C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR123C	YLR123C	YLR123C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR169W	YLR169W	YLR169W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR171W	YLR171W	YLR171W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR173W	YLR173W	YLR173W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR217W	YLR217W	YLR217W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
YLR222C-A	YLR222C-A	YLR222C-A_mRNA	protein_coding	0	0	0	18	7	0	0	0	0	0	0	0	0	11
YLR225C	YLR225C	YLR225C_mRNA	protein_coding	0	1	0	16	9	0	0	0	0	0	0	0	1	7
YLR227W-A	YLR227W-A	YLR227W-A		0	0	0	13	6	0	0	0	0	0	0	0	0	7
YLR227W-B	YLR227W-B	YLR227W-B		0	0	0	33	26	0	0	0	0	0	0	0	0	7
YLR230W	YLR230W	YLR230W_mRNA	protein_coding	0	0	0	38	13	0	0	0	0	0	0	0	0	25
YLR232W	YLR232W	YLR232W_mRNA	protein_coding	0	0	2	31	15	0	0	2	0	0	0	0	0	16
YLR235C	YLR235C	YLR235C_mRNA	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0
YLR236C	YLR236C	YLR236C_mRNA	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0
YLR252W	YLR252W	YLR252W_mRNA	protein_coding	0	0	1	23	14	0	0	1	0	0	0	0	0	9
YLR255C	YLR255C	YLR255C_mRNA	protein_coding	0	0	0	27	13	0	0	0	0	0	0	0	0	14
YLR256W-A	YLR256W-A	YLR256W-A		0	0	0	18	4	0	0	0	0	0	0	0	0	14
YLR257W	YLR257W	YLR257W_mRNA	protein_coding	0	1	1	27	20	0	0	1	0	0	0	0	1	7
YLR264C-A	YLR264C-A	YLR264C-A_mRNA	protein_coding	0	0	0	25	14	0	0	0	0	0	0	0	0	11
YLR269C	YLR269C	YLR269C_mRNA	protein_coding	0	3	0	14	9	0	0	0	0	0	0	0	3	5
YLR278C	YLR278C	YLR278C_mRNA	protein_coding	0	7	3	29	6	0	0	3	0	0	0	0	7	23
YLR279W	YLR279W	YLR279W_mRNA	protein_coding	0	0	0	37	26	0	0	0	0	0	0	0	0	11
YLR280C	YLR280C	YLR280C_mRNA	protein_coding	0	0	0	37	11	0	0	0	0	0	0	0	0	26
YLR281C	YLR281C	YLR281C_mRNA	protein_coding	0	0	0	37	11	0	0	0	0	0	0	0	0	26
YLR282C	YLR282C	YLR282C_mRNA	protein_coding	0	0	0	39	10	0	0	0	0	0	0	0	0	29
YLR283W	YLR283W	YLR283W_mRNA	protein_coding	0	2	0	42	32	0	0	0	0	0	0	0	2	10
YLR285C-A	YLR285C-A	YLR285C-A_mRNA	protein_coding	0	0	0	46	19	0	0	0	0	0	0	0	0	27
YLR286W-A	YLR286W-A	YLR286W-A_mRNA	protein_coding	0	0	1	45	27	0	0	1	0	0	0	0	0	18
YLR287C	YLR287C	YLR287C_mRNA	protein_coding	0	2	1	51	33	0	0	1	0	0	0	0	2	18
YLR294C	YLR294C	YLR294C_mRNA	protein_coding	0	0	1	28	12	0	0	1	0	0	0	0	0	16
YLR296W	YLR296W	YLR296W_mRNA	protein_coding	0	0	1	32	15	0	0	1	0	0	0	0	0	17
YLR297W	YLR297W	YLR297W_mRNA	protein_coding	0	0	0	29	13	0	0	0	0	0	0	0	0	16
YLR299C-A	YLR299C-A	YLR299C-A_mRNA	protein_coding	0	0	0	18	13	0	0	0	0	0	0	0	0	5
YLR302C	YLR302C	YLR302C_mRNA	protein_coding	0	0	0	10	7	0	0	0	0	0	0	0	0	3
YLR307C-A	YLR307C-A	YLR307C-A_mRNA	protein_coding	0	0	0	22	11	0	0	0	0	0	0	0	0	11
YLR311C	YLR311C	YLR311C_mRNA	protein_coding	0	0	0	30	8	0	0	0	0	0	0	0	0	22
YLR312C	YLR312C	YLR312C_mRNA	protein_coding	0	4	1	27	8	0	0	1	0	0	0	0	4	19
YLR317W	YLR317W	YLR317W_mRNA	protein_coding	1	0	3	28	10	0	0	3	0	0	1	0	0	18
YLR326W	YLR326W	YLR326W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
YLR334C	YLR334C	YLR334C_mRNA	protein_coding	0	0	1	13	8	0	0	1	0	0	0	0	0	5
YLR339C	YLR339C	YLR339C_mRNA	protein_coding	0	1	0	53	19	0	0	0	0	0	0	0	1	34
YLR342W-A	YLR342W-A	YLR342W-A_mRNA	protein_coding	0	0	0	45	26	0	0	0	0	0	0	0	0	19
YLR345W	YLR345W	YLR345W_mRNA	protein_coding	0	5	0	37	11	0	0	0	0	0	0	0	5	26
YLR347W-A	YLR347W-A	YLR347W-A_mRNA	protein_coding	0	0	0	27	10	0	0	0	0	0	0	0	0	17
YLR349W	YLR349W	YLR349W_mRNA	protein_coding	0	1	0	32	21	0	0	0	0	0	0	0	1	11
YLR352W	YLR352W	YLR352W_mRNA	protein_coding	0	7	2	23	7	0	0	2	0	0	0	0	7	16
YLR358C	YLR358C	YLR358C_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YLR361C-A	YLR361C-A	YLR361C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR363W-A	YLR363W-A	YLR363W-A_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YLR364C-A	YLR364C-A	YLR364C-A_mRNA	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	5
YLR365W	YLR365W	YLR365W_mRNA	protein_coding	0	1	0	4	4	0	0	0	0	0	0	0	1	0
YLR366W	YLR366W	YLR366W_mRNA	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	1
YLR460C	YLR460C	YLR460C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR462W	YLR462W	YLR462W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YLR463C	YLR463C	YLR463C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YLR464W	YLR464W	YLR464W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMD8	YML038C	YML038C_mRNA	protein_coding	0	0	0	10	2	0	0	0	0	0	0	0	0	8
YML031C-A	YML031C-A	YML031C-A_mRNA	protein_coding	0	1	0	47	17	0	0	0	0	1	0	1	0	30
YML034C-A	YML034C-A	YML034C-A_mRNA	protein_coding	0	1	0	25	9	0	0	0	0	0	0	0	1	16
YML037C	YML037C	YML037C_mRNA	protein_coding	0	0	0	13	2	0	0	0	0	0	0	0	0	11
YML039W	YML039W	YML039W		0	0	0	17	2	0	0	0	0	0	0	0	0	15
YML040W	YML040W	YML040W		0	0	0	17	2	0	0	0	0	0	0	0	0	15
YML045W	YML045W	YML045W		0	0	0	9	9	0	0	0	0	0	0	0	0	0
YML045W-A	YML045W-A	YML045W-A		0	0	0	1	1	0	0	0	0	0	0	0	0	0
YML047W-A	YML047W-A	YML047W-A_mRNA	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	11
YML053C	YML053C	YML053C_mRNA	protein_coding	0	0	0	14	2	0	0	0	0	0	0	0	0	12
YML054C-A	YML054C-A	YML054C-A_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
YML079W	YML079W	YML079W_mRNA	protein_coding	0	1	0	11	10	0	0	0	0	0	0	0	1	1
YML082W	YML082W	YML082W_mRNA	protein_coding	0	2	0	20	2	0	0	0	0	0	0	0	2	18
YML083C	YML083C	YML083C_mRNA	protein_coding	0	4	5	16	10	0	0	5	0	0	0	0	4	6
YML084W	YML084W	YML084W_mRNA	protein_coding	0	0	4	23	15	0	0	4	0	0	0	0	0	8
YML089C	YML089C	YML089C_mRNA	protein_coding	0	1	1	33	15	0	0	1	0	0	0	0	1	18
YML090W	YML090W	YML090W_mRNA	protein_coding	0	0	1	34	20	0	0	1	0	0	0	0	0	14
YML094C-A	YML094C-A	YML094C-A_mRNA	protein_coding	0	0	0	36	25	0	0	0	0	0	0	0	0	11
YML096W	YML096W	YML096W_mRNA	protein_coding	0	7	3	36	9	0	0	3	0	0	0	0	7	27
YML099W-A	YML099W-A	YML099W-A_mRNA	protein_coding	1	0	0	34	26	0	0	0	0	0	1	0	0	8
YML100W-A	YML100W-A	YML100W-A_mRNA	protein_coding	0	0	1	17	13	0	0	1	0	0	0	0	0	4
YML101C-A	YML101C-A	YML101C-A_mRNA	protein_coding	0	0	0	16	5	0	0	0	0	0	0	0	0	11
YML108W	YML108W	YML108W_mRNA	protein_coding	0	0	1	35	13	0	0	1	0	0	0	0	0	22
YML116W-A	YML116W-A	YML116W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YML119W	YML119W	YML119W_mRNA	protein_coding	0	0	0	13	1	0	0	0	0	0	0	0	0	12
YML122C	YML122C	YML122C_mRNA	protein_coding	0	0	0	47	35	0	0	0	0	0	0	0	0	12
YML131W	YML131W	YML131W_mRNA	protein_coding	0	3	3	19	8	0	0	3	0	0	0	0	3	11
YML133C	YML133C	YML133C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
YML6	YML025C	YML025C_mRNA	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0
YMR087W	YMR087W	YMR087W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YMR090W	YMR090W	YMR090W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YMR105W-A	YMR105W-A	YMR105W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR181C	YMR181C	YMR181C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR182W-A	YMR182W-A	YMR182W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR187C	YMR187C	YMR187C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YMR206W	YMR206W	YMR206W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR242W-A	YMR242W-A	YMR242W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YMR324C	YMR324C	YMR324C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YMR326C	YMR326C	YMR326C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL010W	YNL010W	YNL010W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL011C	YNL011C	YNL011C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YNL013C	YNL013C	YNL013C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL017C	YNL017C	YNL017C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YNL018C	YNL018C	YNL018C_mRNA	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	1
YNL019C	YNL019C	YNL019C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YNL040W	YNL040W	YNL040W_mRNA	protein_coding	0	0	2	3	0	0	0	2	0	0	0	0	0	3
YNL042W-B	YNL042W-B	YNL042W-B_mRNA	protein_coding	0	0	0	11	2	0	0	0	0	0	0	0	0	9
YNL043C	YNL043C	YNL043C_mRNA	protein_coding	0	0	0	10	2	0	0	0	0	0	0	0	0	8
YNL046W	YNL046W	YNL046W_mRNA	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0
YNL095C	YNL095C	YNL095C_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YNL097C-B	YNL097C-B	YNL097C-B_mRNA	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	4
YNL097W-A	YNL097W-A	YNL097W-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YNL100W	YNL100W	YNL100W_mRNA	protein_coding	0	0	0	5	4	0	0	0	0	0	0	0	0	1
YNL103W-A	YNL103W-A	YNL103W-A_mRNA	protein_coding	0	0	0	10	3	0	0	0	0	0	0	0	0	7
YNL108C	YNL108C	YNL108C_mRNA	protein_coding	0	4	0	28	17	0	0	0	0	0	0	0	4	11
YNL109W	YNL109W	YNL109W_mRNA	protein_coding	0	3	1	27	10	0	0	1	0	0	0	0	3	17
YNL114C	YNL114C	YNL114C_mRNA	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	11
YNL115C	YNL115C	YNL115C_mRNA	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	9
YNL134C	YNL134C	YNL134C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL140C	YNL140C	YNL140C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL143C	YNL143C	YNL143C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL144C	YNL144C	YNL144C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNL162W-A	YNL162W-A	YNL162W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNL247W	YNL247W	YNL247W_mRNA	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YNL303W	YNL303W	YNL303W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNR061C	YNR061C	YNR061C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YNR062C	YNR062C	YNR062C_mRNA	protein_coding	0	0	1	1	0	0	0	1	0	0	0	0	0	1
YNR063W	YNR063W	YNR063W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YNR064C	YNR064C	YNR064C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
YNR065C	YNR065C	YNR065C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YNR066C	YNR066C	YNR066C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOL150C	YOL150C	YOL150C_mRNA	protein_coding	0	4	0	24	10	0	0	0	0	0	0	0	4	14
YOL155W-A	YOL155W-A	YOL155W-A_mRNA	protein_coding	0	0	0	11	9	0	0	0	0	0	0	0	0	2
YOR029W	YOR029W	YOR029W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR032W-A	YOR032W-A	YOR032W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YOR121C	YOR121C	YOR121C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YOR131C	YOR131C	YOR131C_mRNA	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0
YOR186C-A	YOR186C-A	YOR186C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YOR186W	YOR186W	YOR186W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR329W-A	YOR329W-A	YOR329W-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR331C	YOR331C	YOR331C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR333C	YOR333C	YOR333C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YOR335W-A	YOR335W-A	YOR335W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YOR345C	YOR345C	YOR345C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YOX1	YML027W	YML027W_mRNA	protein_coding	0	2	0	24	0	0	0	0	0	0	0	0	2	24
YPL062W	YPL062W	YPL062W_mRNA	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YPL185W	YPL185W	YPL185W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL191C	YPL191C	YPL191C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL197C	YPL197C	YPL197C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL199C	YPL199C	YPL199C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL222C-A	YPL222C-A	YPL222C-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPL261C	YPL261C	YPL261C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPL264C	YPL264C	YPL264C_mRNA	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	1
YPR117W	YPR117W	YPR117W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR126C	YPR126C	YPR126C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR127W	YPR127W	YPR127W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR130C	YPR130C	YPR130C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR172W	YPR172W	YPR172W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPR174C	YPR174C	YPR174C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPR177C	YPR177C	YPR177C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPS1	YLR120C	YLR120C_mRNA	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0
YPS3	YLR121C	YLR121C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YPS7	YDR349C	YDR349C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YPT11	YNL304W	YNL304W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YPT6	YLR262C	YLR262C_mRNA	protein_coding	0	2	0	24	10	0	0	0	0	1	0	1	1	14
YRF1-1	YDR545W	YDR545W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YRF1-4	YLR466W	YLR466W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
