# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SYM1	YLR251W	YLR251W_mRNA	protein_coding	0	0	0	18	18	0	0	0	0	0	0	0	0	0
TAD3	YLR316C	YLR316C_mRNA	protein_coding	0	1	0	9	4	0	0	0	0	0	0	0	1	5
TAE1	YBR261C	YBR261C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
TAF13	YML098W	YML098W_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
TAF14	YPL129W	YPL129W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TAF2	YCR042C	YCR042C_mRNA	protein_coding	0	2	1	2	2	0	0	1	0	0	0	0	2	0
TAF8	YML114C	YML114C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TAF9	YMR236W	YMR236W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TAH11	YJR046W	YJR046W_mRNA	protein_coding	0	3	0	23	10	0	0	0	0	0	0	0	3	13
TAL1	YLR354C	YLR354C_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
TAM41	YGR046W	YGR046W_mRNA	protein_coding	0	2	1	32	14	0	0	1	0	0	0	0	2	18
TAN1	YGL232W	YGL232W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
TAO3	YIL129C	YIL129C_mRNA	protein_coding	0	3	0	2	1	0	0	0	0	0	0	0	3	1
TAP42	YMR028W	YMR028W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TAR1	YLR154W-C	YLR154W-C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TAT1	YBR069C	YBR069C_mRNA	protein_coding	0	2	1	12	4	0	0	1	0	0	0	0	2	8
TBF1	YPL128C	YPL128C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TCB2	YNL087W	YNL087W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TCB3	YML072C	YML072C_mRNA	protein_coding	0	1	2	3	2	0	0	2	0	0	0	0	1	1
TCM62	YBR044C	YBR044C_mRNA	protein_coding	0	1	0	5	3	0	0	0	0	0	0	0	1	2
TDA11	YHR159W	YHR159W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TDA4	YJR116W	YJR116W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TDA8	YAL064C-A	YAL064C-A_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
TDA9	YML081W	YML081W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
TDP1	YBR223C	YBR223C_mRNA	protein_coding	0	1	1	3	1	0	0	1	0	0	0	0	1	2
TEA1	YOR337W	YOR337W_mRNA	protein_coding	0	2	3	10	3	0	0	3	0	0	0	0	2	7
TEC1	YBR083W	YBR083W_mRNA	protein_coding	0	1	0	3	2	0	0	0	0	0	0	0	1	1
TEM1	YML064C	YML064C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
TEP1	YNL128W	YNL128W_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
TFC4	YGR047C	YGR047C_mRNA	protein_coding	0	6	2	27	15	0	0	2	0	0	0	0	6	12
THG1	YGR024C	YGR024C_mRNA	protein_coding	0	0	0	21	19	0	0	0	0	0	0	0	0	2
THI12	YNL332W	YNL332W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
THI13	YDL244W	YDL244W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
THI2	YBR240C	YBR240C_mRNA	protein_coding	0	2	1	8	6	0	0	1	0	0	0	0	2	2
THI4	YGR144W	YGR144W_mRNA	protein_coding	0	1	0	13	2	0	0	0	0	0	0	0	1	11
THI5	YFL058W	YFL058W_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
THI7	YLR237W	YLR237W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
THO2	YNL139C	YNL139C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
THP3	YPR045C	YPR045C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
THS1	YIL078W	YIL078W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIF3	YPR163C	YPR163C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIF4631	YGR162W	YGR162W_mRNA	protein_coding	0	0	2	4	4	0	0	2	0	0	0	0	0	0
TIF4632	YGL049C	YGL049C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIF5	YPR041W	YPR041W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIF6	YPR016C	YPR016C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIM12	YBR091C	YBR091C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
TIM21	YGR033C	YGR033C_mRNA	protein_coding	0	2	0	9	3	0	0	0	0	0	0	0	2	6
TIP1	YBR067C	YBR067C_mRNA	protein_coding	0	1	0	9	3	0	0	0	0	0	0	0	1	6
TIP41	YPR040W	YPR040W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TIR3	YIL011W	YIL011W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TIS11	YLR136C	YLR136C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TLG1	YDR468C	YDR468C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TMA10	YLR327C	YLR327C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
TMA108	YIL137C	YIL137C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TMA64	YDR117C	YDR117C_mRNA	protein_coding	0	0	0	6	4	0	0	0	0	0	0	0	0	2
TMA7	YLR262C-A	YLR262C-A_mRNA	protein_coding	0	0	0	32	12	0	0	0	0	0	0	0	0	20
TMN2	YDR107C	YDR107C_mRNA	protein_coding	0	0	0	7	5	0	0	0	0	0	0	0	0	2
TMS1	YDR105C	YDR105C_mRNA	protein_coding	0	1	0	5	3	0	0	0	0	0	0	0	1	2
TMT1	YER175C	YER175C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOF1	YNL273W	YNL273W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOM20	YGR082W	YGR082W_mRNA	protein_coding	0	0	0	12	3	0	0	0	0	0	0	0	0	9
TOM22	YNL131W	YNL131W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOM5	YPR133W-A	YPR133W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TOM70	YNL121C	YNL121C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TOP3	YLR234W	YLR234W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
TOR1	YJR066W	YJR066W_mRNA	protein_coding	0	5	5	16	7	0	0	5	0	0	0	0	5	9
TPO2	YGR138C	YGR138C_mRNA	protein_coding	0	2	0	15	6	0	0	0	0	0	0	0	2	9
TRI1	YMR233W	YMR233W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRM1	YDR120C	YDR120C_mRNA	protein_coding	0	1	3	10	1	0	0	3	0	0	0	0	1	9
TRM13	YOL125W	YOL125W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRM2	YKR056W	YKR056W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRM7	YBR061C	YBR061C_mRNA	protein_coding	0	1	0	10	7	0	0	0	0	0	0	0	1	3
TRR4	tR(CCG)L	tR(CCG)L_tRNA	protein_coding	0	0	0	7	3	0	0	0	0	0	0	0	0	4
TRS20	YBR254C	YBR254C_mRNA	protein_coding	0	4	0	21	1	0	0	0	0	0	0	0	4	20
TRS31	YDR472W	YDR472W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TRS65	YGR166W	YGR166W_mRNA	protein_coding	0	3	1	3	3	0	0	1	0	0	0	0	3	0
TRS85	YDR108W	YDR108W_mRNA	protein_coding	0	0	1	5	2	0	0	1	0	0	0	0	0	3
TRX1	YLR043C	YLR043C_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
TSA1	YML028W	YML028W_mRNA	protein_coding	0	2	0	28	1	0	0	0	0	0	0	0	2	27
TSC11	YER093C	YER093C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TSC3	YBR058C-A	YBR058C-A_mRNA	protein_coding	0	0	0	10	3	0	0	0	0	0	0	0	0	7
TSL1	YML100W	YML100W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
TUB1	YML085C	YML085C_mRNA	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	1
TUB2	YFL037W	YFL037W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
TUB3	YML124C	YML124C_mRNA	protein_coding	0	4	0	37	14	0	1	0	0	0	0	0	4	22
TUB4	YLR212C	YLR212C_mRNA	protein_coding	0	1	0	10	2	0	0	0	0	0	0	0	1	8
TVP15	YDR100W	YDR100W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
TWF1	YGR080W	YGR080W_mRNA	protein_coding	0	3	0	9	3	0	0	0	0	0	0	0	3	6
TYW3	YGL050W	YGL050W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UBC11	YOR339C	YOR339C_mRNA	protein_coding	0	0	0	11	8	0	0	0	0	0	0	0	0	3
UBC12	YLR306W	YLR306W_mRNA	protein_coding	0	0	0	31	21	0	0	0	0	0	0	0	0	10
UBC13	YDR092W	YDR092W_mRNA	protein_coding	0	0	0	2	1	0	1	0	0	0	0	0	0	0
UBC4	YBR082C	YBR082C_mRNA	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	2
UBP14	YBR058C	YBR058C_mRNA	protein_coding	0	0	1	9	3	0	0	1	0	0	0	0	0	6
UBP7	YIL156W	YIL156W_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
UBP9	YER098W	YER098W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UBR2	YLR024C	YLR024C_mRNA	protein_coding	0	0	1	7	2	0	0	1	0	0	0	0	0	5
UBX5	YDR330W	YDR330W_mRNA	protein_coding	0	3	0	1	1	0	0	0	0	0	0	0	3	0
UCC1	YLR224W	YLR224W_mRNA	protein_coding	0	3	1	11	8	0	0	1	0	0	0	0	3	3
UFD1	YGR048W	YGR048W_mRNA	protein_coding	0	2	0	28	14	0	0	0	0	0	0	0	2	14
UFO1	YML088W	YML088W_mRNA	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3
UGA1	YGR019W	YGR019W_mRNA	protein_coding	0	0	1	19	19	0	0	1	0	0	0	0	0	0
UGA2	YBR006W	YBR006W_mRNA	protein_coding	0	7	0	32	17	0	0	0	0	0	0	0	7	15
UGO1	YDR470C	YDR470C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UPF3	YGR072W	YGR072W_mRNA	protein_coding	0	0	1	7	4	0	0	1	0	0	0	0	0	3
UPS1	YLR193C	YLR193C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
URA5	YML106W	YML106W_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
URB1	YKL014C	YKL014C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
URB2	YJR041C	YJR041C_mRNA	protein_coding	0	3	5	37	16	0	0	5	0	0	0	0	3	21
URC2	YDR520C	YDR520C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
USA1	YML029W	YML029W_mRNA	protein_coding	0	11	7	17	3	0	0	7	0	0	0	0	11	14
USB1	YLR132C	YLR132C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UTP13	YLR222C	YLR222C_mRNA	protein_coding	0	1	0	6	3	0	0	0	0	0	0	0	1	3
UTP14	YML093W	YML093W_mRNA	protein_coding	0	0	1	6	3	0	0	1	0	0	0	0	0	3
UTP20	YBL004W	YBL004W_mRNA	protein_coding	0	6	7	23	21	0	0	7	0	0	0	0	6	2
UTP22	YGR090W	YGR090W_mRNA	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	7
UTP4	YDR324C	YDR324C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
UTP8	YGR128C	YGR128C_mRNA	protein_coding	0	1	1	16	8	0	0	1	0	0	0	0	1	8
UTP9	YHR196W	YHR196W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
UTR1	YJR049C	YJR049C_mRNA	protein_coding	0	0	0	20	13	0	0	0	0	0	0	0	0	7
VAC17	YCL063W	YCL063W_mRNA	protein_coding	0	1	6	32	17	0	0	6	0	0	0	0	1	15
VAM10	YOR068C	YOR068C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
VAM7	YGL212W	YGL212W_mRNA	protein_coding	0	0	1	4	2	0	0	1	0	0	0	0	0	2
VAN1	YML115C	YML115C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VBA3	YCL069W	YCL069W_mRNA	protein_coding	0	0	0	15	12	0	0	0	0	0	0	0	0	3
VBA4	YDR119W	YDR119W_mRNA	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	1
VBA5	YKR105C	YKR105C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
VEL1	YGL258W	YGL258W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VHR1	YIL056W	YIL056W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VHS2	YIL135C	YIL135C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
VHT1	YGR065C	YGR065C_mRNA	protein_coding	0	0	0	5	2	0	0	0	0	0	0	0	0	3
VID28	YIL017C	YIL017C_mRNA	protein_coding	0	0	1	1	0	0	0	1	0	0	0	0	0	1
VID30	YGL227W	YGL227W_mRNA	protein_coding	0	1	0	16	12	0	0	0	0	0	0	0	1	4
VMA21	YGR105W	YGR105W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VMA22	YHR060W	YHR060W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VMA4	YOR332W	YOR332W_mRNA	protein_coding	0	1	0	6	4	0	0	0	0	0	0	0	1	2
VMA7	YGR020C	YGR020C_mRNA	protein_coding	0	1	0	19	1	0	0	0	0	0	0	0	1	18
VOA1	YGR106C	YGR106C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
VPS3	YDR495C	YDR495C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VPS38	YLR360W	YLR360W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS4	YPR173C	YPR173C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS5	YOR069W	YOR069W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
VPS53	YJL029C	YJL029C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
VPS55	YJR044C	YJR044C_mRNA	protein_coding	0	0	0	29	21	0	0	0	0	0	0	0	0	8
VPS62	YGR141W	YGR141W_mRNA	protein_coding	0	2	0	14	5	0	0	0	0	0	0	0	2	9
VPS63	YLR261C	YLR261C_mRNA	protein_coding	0	0	3	31	10	0	0	3	0	0	0	0	0	21
VPS65	YLR322W	YLR322W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
VPS68	YOL129W	YOL129W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
VPS71	YML041C	YML041C_mRNA	protein_coding	0	6	0	11	11	0	0	0	0	0	0	0	6	0
VPS9	YML097C	YML097C_mRNA	protein_coding	0	0	0	7	3	0	0	0	0	0	0	0	0	4
VRG4	YGL225W	YGL225W_mRNA	protein_coding	0	0	0	15	3	0	0	0	0	0	0	0	0	12
VRP1	YLR337C	YLR337C_mRNA	protein_coding	0	2	1	7	1	0	0	1	0	0	0	0	2	6
VTC4	YJL012C	YJL012C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
VTH2	YJL222W	YJL222W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
WAR1	YML076C	YML076C_mRNA	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	1
XBP1	YIL101C	YIL101C_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
XDJ1	YLR090W	YLR090W_mRNA	protein_coding	0	4	1	24	13	0	0	1	0	0	0	0	4	11
XRN1	YGL173C	YGL173C_mRNA	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0
XYL2	YLR070C	YLR070C_mRNA	protein_coding	0	2	2	16	13	0	0	2	0	0	0	0	2	3
YAE1	YJR067C	YJR067C_mRNA	protein_coding	0	1	0	17	7	0	0	0	0	0	0	0	1	10
YAF9	YNL107W	YNL107W_mRNA	protein_coding	0	0	0	29	13	0	0	0	0	0	0	0	0	16
YAL063C-A	YAL063C-A	YAL063C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAL064W	YAL064W	YAL064W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YAL064W-B	YAL064W-B	YAL064W-B_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YAL065C	YAL065C	YAL065C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAL066W	YAL066W	YAL066W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YAP1801	YHR161C	YHR161C_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YAP1802	YGR241C	YGR241C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YAP7	YOL028C	YOL028C_mRNA	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	2	3
YAR035C-A	YAR035C-A	YAR035C-A_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YAR047C	YAR047C	YAR047C_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
YAR053W	YAR053W	YAR053W_mRNA	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1
YAR069C	YAR069C	YAR069C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAR070C	YAR070C	YAR070C_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAR075W	YAR075W	YAR075W_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2
YAT1	YAR035W	YAR035W_mRNA	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0
YBL005W-A	YBL005W-A	YBL005W-A		0	0	0	20	2	0	0	0	0	0	0	0	0	18
YBL005W-B	YBL005W-B	YBL005W-B		0	0	0	25	7	0	0	0	0	0	0	0	0	18
YBL006W-A	YBL006W-A	YBL006W-A_mRNA	protein_coding	0	0	0	29	16	0	0	0	0	0	0	0	0	13
YBL008W-A	YBL008W-A	YBL008W-A_mRNA	protein_coding	0	0	0	26	13	0	0	0	0	0	0	0	0	13
YBL010C	YBL010C	YBL010C_mRNA	protein_coding	0	0	0	26	14	0	0	0	0	0	0	0	0	12
YBL012C	YBL012C	YBL012C_mRNA	protein_coding	0	0	1	27	14	0	0	1	0	0	0	0	0	13
YBL028C	YBL028C	YBL028C_mRNA	protein_coding	0	1	0	23	3	0	0	0	0	0	0	0	1	20
YBL029C-A	YBL029C-A	YBL029C-A_mRNA	protein_coding	0	0	0	17	1	0	0	0	0	0	0	0	0	16
YBL029W	YBL029W	YBL029W_mRNA	protein_coding	0	3	0	21	21	0	0	0	0	0	0	0	3	0
YBP1	YBR216C	YBR216C_mRNA	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	1	0
YBR012C	YBR012C	YBR012C_mRNA	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0
YBR012W-A	YBR012W-A	YBR012W-A		0	0	0	13	0	0	0	0	0	0	0	0	0	13
YBR012W-B	YBR012W-B	YBR012W-B		0	0	0	27	14	0	0	0	0	0	0	0	0	13
YBR013C	YBR013C	YBR013C_mRNA	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	15
YBR016W	YBR016W	YBR016W_mRNA	protein_coding	0	0	0	23	8	0	0	0	0	0	0	0	0	15
YBR051W	YBR051W	YBR051W_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
YBR053C	YBR053C	YBR053C_mRNA	protein_coding	0	0	0	7	5	0	0	0	0	0	0	0	0	2
YBR056C-B	YBR056C-B	YBR056C-B_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
YBR056W	YBR056W	YBR056W_mRNA	protein_coding	0	1	0	5	3	0	0	0	0	0	0	0	1	2
YBR056W-A	YBR056W-A	YBR056W-A_mRNA	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	3
YBR062C	YBR062C	YBR062C_mRNA	protein_coding	0	0	0	10	7	0	0	0	0	0	0	0	0	3
YBR063C	YBR063C	YBR063C_mRNA	protein_coding	0	0	1	9	6	0	0	1	0	0	0	0	0	3
YBR064W	YBR064W	YBR064W_mRNA	protein_coding	0	0	0	10	3	0	0	0	0	0	0	0	0	7
YBR071W	YBR071W	YBR071W_mRNA	protein_coding	0	2	0	13	8	0	0	0	0	0	0	0	2	5
YBR072C-A	YBR072C-A	YBR072C-A_mRNA	protein_coding	0	0	1	12	6	0	0	1	0	0	0	0	0	6
YBR074W	YBR074W	YBR074W_mRNA	protein_coding	0	1	1	14	6	0	0	1	0	0	0	0	1	8
YBR076C-A	YBR076C-A	YBR076C-A_mRNA	protein_coding	1	0	1	11	6	0	0	1	0	0	1	0	0	5
YBR085C-A	YBR085C-A	YBR085C-A_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YBR089W	YBR089W	YBR089W_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	5
YBR090C	YBR090C	YBR090C_mRNA	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0
YBR206W	YBR206W	YBR206W_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YBR209W	YBR209W	YBR209W_mRNA	protein_coding	0	0	2	7	4	0	0	2	0	0	0	0	0	3
YBR219C	YBR219C	YBR219C_mRNA	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	1
YBR220C	YBR220C	YBR220C_mRNA	protein_coding	0	1	0	2	1	0	0	0	0	0	0	0	1	1
YBR221W-A	YBR221W-A	YBR221W-A_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YBR223W-A	YBR223W-A	YBR223W-A_mRNA	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	1
YBR224W	YBR224W	YBR224W_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YBR225W	YBR225W	YBR225W_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YBR226C	YBR226C	YBR226C_mRNA	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	2
YBR238C	YBR238C	YBR238C_mRNA	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	10
YBR241C	YBR241C	YBR241C_mRNA	protein_coding	0	0	0	11	10	0	0	0	0	0	0	0	0	1
YBR242W	YBR242W	YBR242W_mRNA	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	8
YBR259W	YBR259W	YBR259W_mRNA	protein_coding	0	1	3	17	0	0	0	3	0	0	0	0	1	17
YBR262C	YBR262C	YBR262C_mRNA	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0
YCG1	YDR325W	YDR325W_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YCL022C	YCL022C	YCL022C_mRNA	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0
YCL023C	YCL023C	YCL023C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YCL041C	YCL041C	YCL041C_mRNA	protein_coding	0	0	0	20	14	0	0	0	0	0	0	0	0	6
YCL042W	YCL042W	YCL042W_mRNA	protein_coding	0	0	1	19	5	0	0	1	0	0	0	0	0	14
YCL046W	YCL046W	YCL046W_mRNA	protein_coding	0	0	0	28	11	0	0	0	0	0	0	0	0	17
YCL048W-A	YCL048W-A	YCL048W-A_mRNA	protein_coding	0	0	0	36	17	0	0	0	0	0	0	0	0	19
YCL049C	YCL049C	YCL049C_mRNA	protein_coding	0	1	2	30	19	0	0	2	0	0	0	0	1	11
YCL057C-A	YCL057C-A	YCL057C-A_mRNA	protein_coding	0	1	0	34	17	0	0	0	0	0	0	0	1	17
YCL065W	YCL065W	YCL065W_mRNA	protein_coding	1	0	0	23	21	1	0	0	0	0	0	0	0	2
YCL068C	YCL068C	YCL068C_mRNA	protein_coding	0	0	0	20	5	0	0	0	0	0	0	0	0	15
YCL074W	YCL074W	YCL074W	pseudogene	0	0	0	39	7	0	0	0	10	0	0	0	0	22
YCL075W	YCL075W	YCL075W	pseudogene	0	1	0	38	21	0	0	0	12	1	0	0	0	6
YCL076W	YCL076W	YCL076W_mRNA	protein_coding	1	2	3	33	33	1	0	3	0	0	0	0	2	0
YCR016W	YCR016W	YCR016W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCR018C-A	YCR018C-A	YCR018C-A_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCR022C	YCR022C	YCR022C_mRNA	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4
YCR023C	YCR023C	YCR023C_mRNA	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6
YCR024C-B	YCR024C-B	YCR024C-B_mRNA	protein_coding	0	1	1	4	2	0	0	1	0	0	0	0	1	2
YCR025C	YCR025C	YCR025C_mRNA	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0
YCR034W	YCR034W	YCR034W_mRNA	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YCR038W-A	YCR038W-A	YCR038W-A_mRNA	protein_coding	0	0	0	5	3	0	0	0	0	0	0	0	0	2
YCR041W	YCR041W	YCR041W_mRNA	protein_coding	0	0	0	5	3	0	0	0	0	0	0	0	0	2
